"CubeId";"SNB1A@SNB.NSS.KZS.EID"
"PublishingDate";"2026-09-04 08:31"

"Date";"LAUFZEIT";"ZEITPUNKT";"frequency";"AGGREGATIONSMETHODE";"Value"
"1999-07-02";"J10M0";"A1100";"P1D_L";"ZZ";"3.068"
"1999-07-05";"J10M0";"A1100";"P1D_L";"ZZ";"3.118"
"1999-07-06";"J10M0";"A1100";"P1D_L";"ZZ";"3.141"
"1999-07-07";"J10M0";"A1100";"P1D_L";"ZZ";"3.155"
"1999-07-08";"J10M0";"A1100";"P1D_L";"ZZ";"3.13"
"1999-07-09";"J10M0";"A1100";"P1D_L";"ZZ";"3.152"
"1999-07-12";"J10M0";"A1100";"P1D_L";"ZZ";"3.121"
"1999-07-13";"J10M0";"A1100";"P1D_L";"ZZ";"3.073"
"1999-07-14";"J10M0";"A1100";"P1D_L";"ZZ";"3.024"
"1999-07-15";"J10M0";"A1100";"P1D_L";"ZZ";"3.076"
"1999-07-16";"J10M0";"A1100";"P1D_L";"ZZ";"3.082"
"1999-07-19";"J10M0";"A1100";"P1D_L";"ZZ";"3.044"
"1999-07-20";"J10M0";"A1100";"P1D_L";"ZZ";"3.031"
"1999-07-21";"J10M0";"A1100";"P1D_L";"ZZ";"2.943"
"1999-07-22";"J10M0";"A1100";"P1D_L";"ZZ";"2.943"
"1999-07-23";"J10M0";"A1100";"P1D_L";"ZZ";"2.952"
"1999-07-26";"J10M0";"A1100";"P1D_L";"ZZ";"2.967"
"1999-07-27";"J10M0";"A1100";"P1D_L";"ZZ";"2.97"
"1999-07-28";"J10M0";"A1100";"P1D_L";"ZZ";"3"
"1999-07-29";"J10M0";"A1100";"P1D_L";"ZZ";"3.017"
"1999-07-30";"J10M0";"A1100";"P1D_L";"ZZ";"3.044"
"1999-08-02";"J10M0";"A1100";"P1D_L";"ZZ";"3.088"
"1999-08-03";"J10M0";"A1100";"P1D_L";"ZZ";"3.077"
"1999-08-04";"J10M0";"A1100";"P1D_L";"ZZ";"3.12"
"1999-08-05";"J10M0";"A1100";"P1D_L";"ZZ";"3.144"
"1999-08-06";"J10M0";"A1100";"P1D_L";"ZZ";"3.2"
"1999-08-09";"J10M0";"A1100";"P1D_L";"ZZ";"3.19"
"1999-08-10";"J10M0";"A1100";"P1D_L";"ZZ";"3.162"
"1999-08-11";"J10M0";"A1100";"P1D_L";"ZZ";"3.114"
"1999-08-12";"J10M0";"A1100";"P1D_L";"ZZ";"3.177"
"1999-08-13";"J10M0";"A1100";"P1D_L";"ZZ";"3.225"
"1999-08-16";"J10M0";"A1100";"P1D_L";"ZZ";"3.21"
"1999-08-17";"J10M0";"A1100";"P1D_L";"ZZ";"3.124"
"1999-08-18";"J10M0";"A1100";"P1D_L";"ZZ";"3.148"
"1999-08-19";"J10M0";"A1100";"P1D_L";"ZZ";"3.124"
"1999-08-20";"J10M0";"A1100";"P1D_L";"ZZ";"3.069"
"1999-08-23";"J10M0";"A1100";"P1D_L";"ZZ";"3.095"
"1999-08-24";"J10M0";"A1100";"P1D_L";"ZZ";"3.042"
"1999-08-25";"J10M0";"A1100";"P1D_L";"ZZ";"3.011"
"1999-08-26";"J10M0";"A1100";"P1D_L";"ZZ";"3.077"
"1999-08-27";"J10M0";"A1100";"P1D_L";"ZZ";"3.1"
"1999-08-30";"J10M0";"A1100";"P1D_L";"ZZ";"3.122"
"1999-08-31";"J10M0";"A1100";"P1D_L";"ZZ";"3.169"
"1999-09-01";"J10M0";"A1100";"P1D_L";"ZZ";"3.182"
"1999-09-02";"J10M0";"A1100";"P1D_L";"ZZ";"3.226"
"1999-09-03";"J10M0";"A1100";"P1D_L";"ZZ";"3.182"
"1999-09-06";"J10M0";"A1100";"P1D_L";"ZZ";"3.196"
"1999-09-07";"J10M0";"A1100";"P1D_L";"ZZ";"3.239"
"1999-09-08";"J10M0";"A1100";"P1D_L";"ZZ";"3.23"
"1999-09-09";"J10M0";"A1100";"P1D_L";"ZZ";"3.26"
"1999-09-10";"J10M0";"A1100";"P1D_L";"ZZ";"3.253"
"1999-09-13";"J10M0";"A1100";"P1D_L";"ZZ";"3.256"
"1999-09-14";"J10M0";"A1100";"P1D_L";"ZZ";"3.302"
"1999-09-15";"J10M0";"A1100";"P1D_L";"ZZ";"3.317"
"1999-09-16";"J10M0";"A1100";"P1D_L";"ZZ";"3.284"
"1999-09-17";"J10M0";"A1100";"P1D_L";"ZZ";"3.296"
"1999-09-20";"J10M0";"A1100";"P1D_L";"ZZ";"3.362"
"1999-09-21";"J10M0";"A1100";"P1D_L";"ZZ";"3.369"
"1999-09-22";"J10M0";"A1100";"P1D_L";"ZZ";"3.446"
"1999-09-23";"J10M0";"A1100";"P1D_L";"ZZ";"3.374"
"1999-09-24";"J10M0";"A1100";"P1D_L";"ZZ";"3.378"
"1999-09-27";"J10M0";"A1100";"P1D_L";"ZZ";
"1999-09-28";"J10M0";"A1100";"P1D_L";"ZZ";"3.42"
"1999-09-29";"J10M0";"A1100";"P1D_L";"ZZ";"3.455"
"1999-09-30";"J10M0";"A1100";"P1D_L";"ZZ";"3.427"
"1999-10-01";"J10M0";"A1100";"P1D_L";"ZZ";"3.481"
"1999-10-04";"J10M0";"A1100";"P1D_L";"ZZ";"3.527"
"1999-10-05";"J10M0";"A1100";"P1D_L";"ZZ";"3.455"
"1999-10-06";"J10M0";"A1100";"P1D_L";"ZZ";"3.544"
"1999-10-07";"J10M0";"A1100";"P1D_L";"ZZ";"3.672"
"1999-10-08";"J10M0";"A1100";"P1D_L";"ZZ";"3.656"
"1999-10-11";"J10M0";"A1100";"P1D_L";"ZZ";"3.713"
"1999-10-12";"J10M0";"A1100";"P1D_L";"ZZ";"3.663"
"1999-10-13";"J10M0";"A1100";"P1D_L";"ZZ";"3.699"
"1999-10-14";"J10M0";"A1100";"P1D_L";"ZZ";"3.769"
"1999-10-15";"J10M0";"A1100";"P1D_L";"ZZ";"3.804"
"1999-10-18";"J10M0";"A1100";"P1D_L";"ZZ";"3.81"
"1999-10-19";"J10M0";"A1100";"P1D_L";"ZZ";"3.79"
"1999-10-20";"J10M0";"A1100";"P1D_L";"ZZ";"3.796"
"1999-10-21";"J10M0";"A1100";"P1D_L";"ZZ";"3.776"
"1999-10-22";"J10M0";"A1100";"P1D_L";"ZZ";"3.741"
"1999-10-25";"J10M0";"A1100";"P1D_L";"ZZ";"3.697"
"1999-10-26";"J10M0";"A1100";"P1D_L";"ZZ";"3.772"
"1999-10-27";"J10M0";"A1100";"P1D_L";"ZZ";"3.766"
"1999-10-28";"J10M0";"A1100";"P1D_L";"ZZ";"3.734"
"1999-10-29";"J10M0";"A1100";"P1D_L";"ZZ";"3.625"
"1999-11-01";"J10M0";"A1100";"P1D_L";"ZZ";"3.602"
"1999-11-02";"J10M0";"A1100";"P1D_L";"ZZ";"3.611"
"1999-11-03";"J10M0";"A1100";"P1D_L";"ZZ";"3.581"
"1999-11-04";"J10M0";"A1100";"P1D_L";"ZZ";"3.571"
"1999-11-05";"J10M0";"A1100";"P1D_L";"ZZ";"3.55"
"1999-11-08";"J10M0";"A1100";"P1D_L";"ZZ";"3.526"
"1999-11-09";"J10M0";"A1100";"P1D_L";"ZZ";"3.448"
"1999-11-10";"J10M0";"A1100";"P1D_L";"ZZ";"3.492"
"1999-11-11";"J10M0";"A1100";"P1D_L";"ZZ";"3.479"
"1999-11-12";"J10M0";"A1100";"P1D_L";"ZZ";"3.514"
"1999-11-15";"J10M0";"A1100";"P1D_L";"ZZ";"3.343"
"1999-11-16";"J10M0";"A1100";"P1D_L";"ZZ";"3.337"
"1999-11-17";"J10M0";"A1100";"P1D_L";"ZZ";"3.363"
"1999-11-18";"J10M0";"A1100";"P1D_L";"ZZ";"3.416"
"1999-11-19";"J10M0";"A1100";"P1D_L";"ZZ";"3.414"
"1999-11-22";"J10M0";"A1100";"P1D_L";"ZZ";"3.449"
"1999-11-23";"J10M0";"A1100";"P1D_L";"ZZ";"3.498"
"1999-11-24";"J10M0";"A1100";"P1D_L";"ZZ";"3.535"
"1999-11-25";"J10M0";"A1100";"P1D_L";"ZZ";"3.541"
"1999-11-26";"J10M0";"A1100";"P1D_L";"ZZ";"3.615"
"1999-11-29";"J10M0";"A1100";"P1D_L";"ZZ";"3.619"
"1999-11-30";"J10M0";"A1100";"P1D_L";"ZZ";"3.69"
"1999-12-01";"J10M0";"A1100";"P1D_L";"ZZ";"3.606"
"1999-12-02";"J10M0";"A1100";"P1D_L";"ZZ";"3.612"
"1999-12-03";"J10M0";"A1100";"P1D_L";"ZZ";"3.667"
"1999-12-06";"J10M0";"A1100";"P1D_L";"ZZ";"3.604"
"1999-12-07";"J10M0";"A1100";"P1D_L";"ZZ";"3.513"
"1999-12-08";"J10M0";"A1100";"P1D_L";"ZZ";"3.486"
"1999-12-09";"J10M0";"A1100";"P1D_L";"ZZ";"3.518"
"1999-12-10";"J10M0";"A1100";"P1D_L";"ZZ";"3.512"
"1999-12-13";"J10M0";"A1100";"P1D_L";"ZZ";"3.508"
"1999-12-14";"J10M0";"A1100";"P1D_L";"ZZ";"3.505"
"1999-12-15";"J10M0";"A1100";"P1D_L";"ZZ";"3.474"
"1999-12-16";"J10M0";"A1100";"P1D_L";"ZZ";"3.507"
"1999-12-17";"J10M0";"A1100";"P1D_L";"ZZ";"3.59"
"1999-12-20";"J10M0";"A1100";"P1D_L";"ZZ";"3.648"
"1999-12-21";"J10M0";"A1100";"P1D_L";"ZZ";"3.657"
"1999-12-22";"J10M0";"A1100";"P1D_L";"ZZ";"3.666"
"1999-12-23";"J10M0";"A1100";"P1D_L";"ZZ";"3.658"
"1999-12-24";"J10M0";"A1100";"P1D_L";"ZZ";
"1999-12-27";"J10M0";"A1100";"P1D_L";"ZZ";"3.68"
"1999-12-28";"J10M0";"A1100";"P1D_L";"ZZ";"3.633"
"1999-12-29";"J10M0";"A1100";"P1D_L";"ZZ";"3.615"
"1999-12-30";"J10M0";"A1100";"P1D_L";"ZZ";"3.617"
"1999-12-31";"J10M0";"A1100";"P1D_L";"ZZ";
"2000-01-03";"J10M0";"A1100";"P1D_L";"ZZ";
"2000-01-04";"J10M0";"A1100";"P1D_L";"ZZ";"3.741"
"2000-01-05";"J10M0";"A1100";"P1D_L";"ZZ";"3.719"
"2000-01-06";"J10M0";"A1100";"P1D_L";"ZZ";"3.74"
"2000-01-07";"J10M0";"A1100";"P1D_L";"ZZ";"3.726"
"2000-01-10";"J10M0";"A1100";"P1D_L";"ZZ";"3.687"
"2000-01-11";"J10M0";"A1100";"P1D_L";"ZZ";"3.71"
"2000-01-12";"J10M0";"A1100";"P1D_L";"ZZ";"3.752"
"2000-01-13";"J10M0";"A1100";"P1D_L";"ZZ";"3.71"
"2000-01-14";"J10M0";"A1100";"P1D_L";"ZZ";"3.661"
"2000-01-17";"J10M0";"A1100";"P1D_L";"ZZ";"3.658"
"2000-01-18";"J10M0";"A1100";"P1D_L";"ZZ";"3.677"
"2000-01-19";"J10M0";"A1100";"P1D_L";"ZZ";"3.732"
"2000-01-20";"J10M0";"A1100";"P1D_L";"ZZ";"3.716"
"2000-01-21";"J10M0";"A1100";"P1D_L";"ZZ";"3.728"
"2000-01-24";"J10M0";"A1100";"P1D_L";"ZZ";"3.741"
"2000-01-25";"J10M0";"A1100";"P1D_L";"ZZ";"3.73"
"2000-01-26";"J10M0";"A1100";"P1D_L";"ZZ";"3.751"
"2000-01-27";"J10M0";"A1100";"P1D_L";"ZZ";"3.73"
"2000-01-28";"J10M0";"A1100";"P1D_L";"ZZ";"3.779"
"2000-01-31";"J10M0";"A1100";"P1D_L";"ZZ";"3.784"
"2000-02-01";"J10M0";"A1100";"P1D_L";"ZZ";"3.765"
"2000-02-02";"J10M0";"A1100";"P1D_L";"ZZ";"3.753"
"2000-02-03";"J10M0";"A1100";"P1D_L";"ZZ";"3.736"
"2000-02-04";"J10M0";"A1100";"P1D_L";"ZZ";"3.644"
"2000-02-07";"J10M0";"A1100";"P1D_L";"ZZ";"3.683"
"2000-02-08";"J10M0";"A1100";"P1D_L";"ZZ";"3.661"
"2000-02-09";"J10M0";"A1100";"P1D_L";"ZZ";"3.647"
"2000-02-10";"J10M0";"A1100";"P1D_L";"ZZ";"3.669"
"2000-02-11";"J10M0";"A1100";"P1D_L";"ZZ";"3.7"
"2000-02-14";"J10M0";"A1100";"P1D_L";"ZZ";"3.682"
"2000-02-15";"J10M0";"A1100";"P1D_L";"ZZ";"3.682"
"2000-02-16";"J10M0";"A1100";"P1D_L";"ZZ";"3.756"
"2000-02-17";"J10M0";"A1100";"P1D_L";"ZZ";"3.763"
"2000-02-18";"J10M0";"A1100";"P1D_L";"ZZ";"3.774"
"2000-02-21";"J10M0";"A1100";"P1D_L";"ZZ";"3.73"
"2000-02-22";"J10M0";"A1100";"P1D_L";"ZZ";"3.746"
"2000-02-23";"J10M0";"A1100";"P1D_L";"ZZ";"3.754"
"2000-02-24";"J10M0";"A1100";"P1D_L";"ZZ";"3.671"
"2000-02-25";"J10M0";"A1100";"P1D_L";"ZZ";"3.838"
"2000-02-28";"J10M0";"A1100";"P1D_L";"ZZ";"3.861"
"2000-02-29";"J10M0";"A1100";"P1D_L";"ZZ";"3.868"
"2000-03-01";"J10M0";"A1100";"P1D_L";"ZZ";"3.851"
"2000-03-02";"J10M0";"A1100";"P1D_L";"ZZ";"3.866"
"2000-03-03";"J10M0";"A1100";"P1D_L";"ZZ";"3.841"
"2000-03-06";"J10M0";"A1100";"P1D_L";"ZZ";"3.843"
"2000-03-07";"J10M0";"A1100";"P1D_L";"ZZ";"3.832"
"2000-03-08";"J10M0";"A1100";"P1D_L";"ZZ";"3.821"
"2000-03-09";"J10M0";"A1100";"P1D_L";"ZZ";"3.813"
"2000-03-10";"J10M0";"A1100";"P1D_L";"ZZ";"3.808"
"2000-03-13";"J10M0";"A1100";"P1D_L";"ZZ";"3.796"
"2000-03-14";"J10M0";"A1100";"P1D_L";"ZZ";"3.804"
"2000-03-15";"J10M0";"A1100";"P1D_L";"ZZ";"3.845"
"2000-03-16";"J10M0";"A1100";"P1D_L";"ZZ";"3.913"
"2000-03-17";"J10M0";"A1100";"P1D_L";"ZZ";"3.905"
"2000-03-20";"J10M0";"A1100";"P1D_L";"ZZ";"3.935"
"2000-03-21";"J10M0";"A1100";"P1D_L";"ZZ";"3.931"
"2000-03-22";"J10M0";"A1100";"P1D_L";"ZZ";"3.959"
"2000-03-23";"J10M0";"A1100";"P1D_L";"ZZ";"3.952"
"2000-03-24";"J10M0";"A1100";"P1D_L";"ZZ";"3.961"
"2000-03-27";"J10M0";"A1100";"P1D_L";"ZZ";"4.049"
"2000-03-28";"J10M0";"A1100";"P1D_L";"ZZ";"4.051"
"2000-03-29";"J10M0";"A1100";"P1D_L";"ZZ";"4.103"
"2000-03-30";"J10M0";"A1100";"P1D_L";"ZZ";"4.12"
"2000-03-31";"J10M0";"A1100";"P1D_L";"ZZ";"4.155"
"2000-04-03";"J10M0";"A1100";"P1D_L";"ZZ";"4.19"
"2000-04-04";"J10M0";"A1100";"P1D_L";"ZZ";"4.108"
"2000-04-05";"J10M0";"A1100";"P1D_L";"ZZ";"3.999"
"2000-04-06";"J10M0";"A1100";"P1D_L";"ZZ";"3.941"
"2000-04-07";"J10M0";"A1100";"P1D_L";"ZZ";"3.917"
"2000-04-10";"J10M0";"A1100";"P1D_L";"ZZ";"3.769"
"2000-04-11";"J10M0";"A1100";"P1D_L";"ZZ";"3.736"
"2000-04-12";"J10M0";"A1100";"P1D_L";"ZZ";"3.8"
"2000-04-13";"J10M0";"A1100";"P1D_L";"ZZ";"3.816"
"2000-04-14";"J10M0";"A1100";"P1D_L";"ZZ";"3.813"
"2000-04-17";"J10M0";"A1100";"P1D_L";"ZZ";"3.81"
"2000-04-18";"J10M0";"A1100";"P1D_L";"ZZ";"3.894"
"2000-04-19";"J10M0";"A1100";"P1D_L";"ZZ";"3.922"
"2000-04-20";"J10M0";"A1100";"P1D_L";"ZZ";"3.939"
"2000-04-21";"J10M0";"A1100";"P1D_L";"ZZ";
"2000-04-24";"J10M0";"A1100";"P1D_L";"ZZ";
"2000-04-25";"J10M0";"A1100";"P1D_L";"ZZ";"3.971"
"2000-04-26";"J10M0";"A1100";"P1D_L";"ZZ";"4.046"
"2000-04-27";"J10M0";"A1100";"P1D_L";"ZZ";"4.039"
"2000-04-28";"J10M0";"A1100";"P1D_L";"ZZ";"4.076"
"2000-05-01";"J10M0";"A1100";"P1D_L";"ZZ";
"2000-05-02";"J10M0";"A1100";"P1D_L";"ZZ";"4.071"
"2000-05-03";"J10M0";"A1100";"P1D_L";"ZZ";"4.079"
"2000-05-04";"J10M0";"A1100";"P1D_L";"ZZ";"4.078"
"2000-05-05";"J10M0";"A1100";"P1D_L";"ZZ";"4.073"
"2000-05-08";"J10M0";"A1100";"P1D_L";"ZZ";"4.057"
"2000-05-09";"J10M0";"A1100";"P1D_L";"ZZ";"4.067"
"2000-05-10";"J10M0";"A1100";"P1D_L";"ZZ";"4.05"
"2000-05-11";"J10M0";"A1100";"P1D_L";"ZZ";"4.037"
"2000-05-12";"J10M0";"A1100";"P1D_L";"ZZ";"4.059"
"2000-05-15";"J10M0";"A1100";"P1D_L";"ZZ";"4.062"
"2000-05-16";"J10M0";"A1100";"P1D_L";"ZZ";"4.072"
"2000-05-17";"J10M0";"A1100";"P1D_L";"ZZ";"4.124"
"2000-05-18";"J10M0";"A1100";"P1D_L";"ZZ";"4.186"
"2000-05-19";"J10M0";"A1100";"P1D_L";"ZZ";"4.219"
"2000-05-22";"J10M0";"A1100";"P1D_L";"ZZ";"4.212"
"2000-05-23";"J10M0";"A1100";"P1D_L";"ZZ";"4.202"
"2000-05-24";"J10M0";"A1100";"P1D_L";"ZZ";"4.18"
"2000-05-25";"J10M0";"A1100";"P1D_L";"ZZ";"4.205"
"2000-05-26";"J10M0";"A1100";"P1D_L";"ZZ";"4.128"
"2000-05-29";"J10M0";"A1100";"P1D_L";"ZZ";"4.184"
"2000-05-30";"J10M0";"A1100";"P1D_L";"ZZ";"4.15"
"2000-05-31";"J10M0";"A1100";"P1D_L";"ZZ";"4.19"
"2000-06-01";"J10M0";"A1100";"P1D_L";"ZZ";
"2000-06-02";"J10M0";"A1100";"P1D_L";"ZZ";"4.134"
"2000-06-05";"J10M0";"A1100";"P1D_L";"ZZ";"4.074"
"2000-06-06";"J10M0";"A1100";"P1D_L";"ZZ";"4.061"
"2000-06-07";"J10M0";"A1100";"P1D_L";"ZZ";"4.017"
"2000-06-08";"J10M0";"A1100";"P1D_L";"ZZ";"3.996"
"2000-06-09";"J10M0";"A1100";"P1D_L";"ZZ";"4.014"
"2000-06-12";"J10M0";"A1100";"P1D_L";"ZZ";
"2000-06-13";"J10M0";"A1100";"P1D_L";"ZZ";"4.006"
"2000-06-14";"J10M0";"A1100";"P1D_L";"ZZ";"3.991"
"2000-06-15";"J10M0";"A1100";"P1D_L";"ZZ";"4.022"
"2000-06-16";"J10M0";"A1100";"P1D_L";"ZZ";"3.992"
"2000-06-19";"J10M0";"A1100";"P1D_L";"ZZ";"3.964"
"2000-06-20";"J10M0";"A1100";"P1D_L";"ZZ";"3.993"
"2000-06-21";"J10M0";"A1100";"P1D_L";"ZZ";"4.03"
"2000-06-22";"J10M0";"A1100";"P1D_L";"ZZ";"4.061"
"2000-06-23";"J10M0";"A1100";"P1D_L";"ZZ";"4.045"
"2000-06-26";"J10M0";"A1100";"P1D_L";"ZZ";"4.059"
"2000-06-27";"J10M0";"A1100";"P1D_L";"ZZ";"4.043"
"2000-06-28";"J10M0";"A1100";"P1D_L";"ZZ";"4.027"
"2000-06-29";"J10M0";"A1100";"P1D_L";"ZZ";"4.049"
"2000-06-30";"J10M0";"A1100";"P1D_L";"ZZ";"4.008"
"2000-07-03";"J10M0";"A1100";"P1D_L";"ZZ";"4.028"
"2000-07-04";"J10M0";"A1100";"P1D_L";"ZZ";"3.996"
"2000-07-05";"J10M0";"A1100";"P1D_L";"ZZ";"4.008"
"2000-07-06";"J10M0";"A1100";"P1D_L";"ZZ";"3.915"
"2000-07-07";"J10M0";"A1100";"P1D_L";"ZZ";"3.948"
"2000-07-10";"J10M0";"A1100";"P1D_L";"ZZ";"3.869"
"2000-07-11";"J10M0";"A1100";"P1D_L";"ZZ";"3.889"
"2000-07-12";"J10M0";"A1100";"P1D_L";"ZZ";"3.832"
"2000-07-13";"J10M0";"A1100";"P1D_L";"ZZ";"3.878"
"2000-07-14";"J10M0";"A1100";"P1D_L";"ZZ";"3.862"
"2000-07-17";"J10M0";"A1100";"P1D_L";"ZZ";"3.89"
"2000-07-18";"J10M0";"A1100";"P1D_L";"ZZ";"3.895"
"2000-07-19";"J10M0";"A1100";"P1D_L";"ZZ";"3.935"
"2000-07-20";"J10M0";"A1100";"P1D_L";"ZZ";"3.923"
"2000-07-21";"J10M0";"A1100";"P1D_L";"ZZ";"3.916"
"2000-07-24";"J10M0";"A1100";"P1D_L";"ZZ";"3.88"
"2000-07-25";"J10M0";"A1100";"P1D_L";"ZZ";"3.838"
"2000-07-26";"J10M0";"A1100";"P1D_L";"ZZ";"3.885"
"2000-07-27";"J10M0";"A1100";"P1D_L";"ZZ";"3.899"
"2000-07-28";"J10M0";"A1100";"P1D_L";"ZZ";"3.937"
"2000-07-31";"J10M0";"A1100";"P1D_L";"ZZ";"3.976"
"2000-08-01";"J10M0";"A1100";"P1D_L";"ZZ";
"2000-08-02";"J10M0";"A1100";"P1D_L";"ZZ";"3.938"
"2000-08-03";"J10M0";"A1100";"P1D_L";"ZZ";"3.947"
"2000-08-04";"J10M0";"A1100";"P1D_L";"ZZ";"3.985"
"2000-08-07";"J10M0";"A1100";"P1D_L";"ZZ";"3.993"
"2000-08-08";"J10M0";"A1100";"P1D_L";"ZZ";"3.983"
"2000-08-09";"J10M0";"A1100";"P1D_L";"ZZ";"3.955"
"2000-08-10";"J10M0";"A1100";"P1D_L";"ZZ";"3.915"
"2000-08-11";"J10M0";"A1100";"P1D_L";"ZZ";"3.916"
"2000-08-14";"J10M0";"A1100";"P1D_L";"ZZ";"3.93"
"2000-08-15";"J10M0";"A1100";"P1D_L";"ZZ";"3.924"
"2000-08-16";"J10M0";"A1100";"P1D_L";"ZZ";"3.949"
"2000-08-17";"J10M0";"A1100";"P1D_L";"ZZ";"3.966"
"2000-08-18";"J10M0";"A1100";"P1D_L";"ZZ";"3.962"
"2000-08-21";"J10M0";"A1100";"P1D_L";"ZZ";"3.993"
"2000-08-22";"J10M0";"A1100";"P1D_L";"ZZ";"3.963"
"2000-08-23";"J10M0";"A1100";"P1D_L";"ZZ";"3.943"
"2000-08-24";"J10M0";"A1100";"P1D_L";"ZZ";"3.926"
"2000-08-25";"J10M0";"A1100";"P1D_L";"ZZ";"3.823"
"2000-08-28";"J10M0";"A1100";"P1D_L";"ZZ";"3.814"
"2000-08-29";"J10M0";"A1100";"P1D_L";"ZZ";"3.816"
"2000-08-30";"J10M0";"A1100";"P1D_L";"ZZ";"3.838"
"2000-08-31";"J10M0";"A1100";"P1D_L";"ZZ";"3.84"
"2000-09-01";"J10M0";"A1100";"P1D_L";"ZZ";"3.842"
"2000-09-04";"J10M0";"A1100";"P1D_L";"ZZ";"3.862"
"2000-09-05";"J10M0";"A1100";"P1D_L";"ZZ";"3.842"
"2000-09-06";"J10M0";"A1100";"P1D_L";"ZZ";"3.852"
"2000-09-07";"J10M0";"A1100";"P1D_L";"ZZ";"3.901"
"2000-09-08";"J10M0";"A1100";"P1D_L";"ZZ";"3.89"
"2000-09-11";"J10M0";"A1100";"P1D_L";"ZZ";"3.886"
"2000-09-12";"J10M0";"A1100";"P1D_L";"ZZ";"3.882"
"2000-09-13";"J10M0";"A1100";"P1D_L";"ZZ";"3.859"
"2000-09-14";"J10M0";"A1100";"P1D_L";"ZZ";"3.825"
"2000-09-15";"J10M0";"A1100";"P1D_L";"ZZ";"3.823"
"2000-09-18";"J10M0";"A1100";"P1D_L";"ZZ";"3.865"
"2000-09-19";"J10M0";"A1100";"P1D_L";"ZZ";"3.871"
"2000-09-20";"J10M0";"A1100";"P1D_L";"ZZ";"3.877"
"2000-09-21";"J10M0";"A1100";"P1D_L";"ZZ";"3.908"
"2000-09-22";"J10M0";"A1100";"P1D_L";"ZZ";"3.889"
"2000-09-25";"J10M0";"A1100";"P1D_L";"ZZ";"3.93"
"2000-09-26";"J10M0";"A1100";"P1D_L";"ZZ";"3.962"
"2000-09-27";"J10M0";"A1100";"P1D_L";"ZZ";"3.977"
"2000-09-28";"J10M0";"A1100";"P1D_L";"ZZ";"3.967"
"2000-09-29";"J10M0";"A1100";"P1D_L";"ZZ";"3.954"
"2000-10-02";"J10M0";"A1100";"P1D_L";"ZZ";"3.94"
"2000-10-03";"J10M0";"A1100";"P1D_L";"ZZ";"3.936"
"2000-10-04";"J10M0";"A1100";"P1D_L";"ZZ";"3.933"
"2000-10-05";"J10M0";"A1100";"P1D_L";"ZZ";"3.91"
"2000-10-06";"J10M0";"A1100";"P1D_L";"ZZ";"3.896"
"2000-10-09";"J10M0";"A1100";"P1D_L";"ZZ";"3.876"
"2000-10-10";"J10M0";"A1100";"P1D_L";"ZZ";"3.854"
"2000-10-11";"J10M0";"A1100";"P1D_L";"ZZ";"3.814"
"2000-10-12";"J10M0";"A1100";"P1D_L";"ZZ";"3.821"
"2000-10-13";"J10M0";"A1100";"P1D_L";"ZZ";"3.78"
"2000-10-16";"J10M0";"A1100";"P1D_L";"ZZ";"3.812"
"2000-10-17";"J10M0";"A1100";"P1D_L";"ZZ";"3.815"
"2000-10-18";"J10M0";"A1100";"P1D_L";"ZZ";"3.812"
"2000-10-19";"J10M0";"A1100";"P1D_L";"ZZ";"3.819"
"2000-10-20";"J10M0";"A1100";"P1D_L";"ZZ";"3.86"
"2000-10-23";"J10M0";"A1100";"P1D_L";"ZZ";"3.863"
"2000-10-24";"J10M0";"A1100";"P1D_L";"ZZ";"3.872"
"2000-10-25";"J10M0";"A1100";"P1D_L";"ZZ";"3.89"
"2000-10-26";"J10M0";"A1100";"P1D_L";"ZZ";"3.936"
"2000-10-27";"J10M0";"A1100";"P1D_L";"ZZ";"3.905"
"2000-10-30";"J10M0";"A1100";"P1D_L";"ZZ";"3.895"
"2000-10-31";"J10M0";"A1100";"P1D_L";"ZZ";"3.927"
"2000-11-01";"J10M0";"A1100";"P1D_L";"ZZ";"3.906"
"2000-11-02";"J10M0";"A1100";"P1D_L";"ZZ";"3.885"
"2000-11-03";"J10M0";"A1100";"P1D_L";"ZZ";"3.873"
"2000-11-06";"J10M0";"A1100";"P1D_L";"ZZ";"3.879"
"2000-11-07";"J10M0";"A1100";"P1D_L";"ZZ";"3.877"
"2000-11-08";"J10M0";"A1100";"P1D_L";"ZZ";"3.879"
"2000-11-09";"J10M0";"A1100";"P1D_L";"ZZ";"3.862"
"2000-11-10";"J10M0";"A1100";"P1D_L";"ZZ";"3.831"
"2000-11-13";"J10M0";"A1100";"P1D_L";"ZZ";"3.824"
"2000-11-14";"J10M0";"A1100";"P1D_L";"ZZ";"3.788"
"2000-11-15";"J10M0";"A1100";"P1D_L";"ZZ";"3.79"
"2000-11-16";"J10M0";"A1100";"P1D_L";"ZZ";"3.791"
"2000-11-17";"J10M0";"A1100";"P1D_L";"ZZ";"3.821"
"2000-11-20";"J10M0";"A1100";"P1D_L";"ZZ";"3.824"
"2000-11-21";"J10M0";"A1100";"P1D_L";"ZZ";"3.844"
"2000-11-22";"J10M0";"A1100";"P1D_L";"ZZ";"3.849"
"2000-11-23";"J10M0";"A1100";"P1D_L";"ZZ";"3.843"
"2000-11-24";"J10M0";"A1100";"P1D_L";"ZZ";"3.836"
"2000-11-27";"J10M0";"A1100";"P1D_L";"ZZ";"3.845"
